high,2,"false","true",5,4,0.021129993840161777
high,2,"false","false",5,5,0.09313756665451556
high,2,"false","true",5,5,0.018229032344420186
mid,2,"false","false",3,3,0.07617492063151263
mid,2,"false","true",3,3,0.04361578432927539
mid,2,"false","false",3,4,0.09343522058442341
mid,2,"false","true",3,4,0.010700941565753287
mid,2,"false","false",3,5,0.09262108602347131
mid,2,"false","true",3,5,0.017362673180809862
mid,2,"false","false",4,3,0.09343522058442341
mid,2,"false","true",4,3,0.010700941565753287
mid,2,"false","false",4,4,0.09262108602347131
mid,2,"false","true",4,4,0.017362673180809862
mid,2,"false","false",4,5,0.08827606516874671
mid,2,"false","true",4,5,0.026600971423797526
mid,2,"false","false",5,3,0.09262108602347131
mid,2,"false","true",5,3,0.017362673180809862
mid,2,"false","false",5,4,0.08827606516874671
mid,2,"false","true",5,4,0.026600971423797526
mid,2,"false","false",5,5,0.08685104287590341
mid,2,"false","true",5,5,0.025380577065023422
low,2,"false","false",3,3,0.06457167530884006
low,2,"false","true",3,3,0.05438198767918316
low,2,"false","false",3,4,0.07105392192451232
low,2,"false","true",3,4,0.0419499242596671
low,2,"false","false",3,5,0.07798780163264234
low,2,"false","true",3,5,0.030622098694066246
low,2,"false","false",4,3,0.07105392192451232
low,2,"false","true",4,3,0.0419499242596671
low,2,"false","false",4,4,0.07798780163264234
low,2,"false","true",4,4,0.030622098694066246
low,2,"false","false",4,5,0.07665464214382872
low,2,"false","true",4,5,0.033847196882101575
low,2,"false","false",5,3,0.07798780163264234
low,2,"false","true",5,3,0.030622098694066246
low,2,"false","false",5,4,0.07665464214382872
low,2,"false","true",5,4,0.033847196882101575
low,2,"false","false",5,5,0.07087510111006982
low,2,"false","true",5,5,0.03733016450156164
no,2,"false","false",3,3,0.05795443024853982
no,2,"false","true",3,3,0.05795443024853982
no,2,"false","false",3,4,0.060881421675233756
no,2,"false","true",3,4,0.05258827929960095
no,2,"false","false",3,5,0.0638120921243276
no,2,"false","true",3,5,0.0483854784306196
no,2,"false","false",4,3,0.060881421675233756
no,2,"false","true",4,3,0.05258827929960095
no,2,"false","false",4,4,0.0638120921243276
no,2,"false","true",4,4,0.0483854784306196
no,2,"false","false",4,5,0.06359354555103108
no,2,"false","true",4,5,0.04525488962053547
no,2,"false","false",5,3,0.0638120921243276
no,2,"false","true",5,3,0.0483854784306196
no,2,"false","false",5,4,0.06359354555103108
no,2,"false","true",5,4,0.04525488962053547
no,2,"false","false",5,5,0.0645893537641858
no,2,"false","true",5,5,0.038272801781090555
